timestamps,end,open,high,low,close,volume,amount
2026-05-14 08:00:00,2026-05-14 08:59:59,4687.9,4687.9,4687.9,4687.9,18,0
2026-05-14 09:00:00,2026-05-14 09:59:59,4684.1,4693.0,4679.0,4691.5,5818,0
2026-05-14 10:00:00,2026-05-14 10:59:59,4691.5,4709.8,4684.2,4686.2,9286,0
2026-05-14 11:00:00,2026-05-14 11:59:59,4685.3,4698.7,4685.3,4687.0,4926,0
2026-05-14 12:00:00,2026-05-14 12:59:59,4687.0,4697.5,4682.1,4694.1,5461,0
2026-05-14 13:00:00,2026-05-14 13:59:59,4694.2,4694.9,4685.7,4690.3,5526,0
2026-05-14 14:00:00,2026-05-14 14:59:59,4690.6,4694.0,4683.4,4685.4,13515,0
2026-05-14 15:00:00,2026-05-14 15:59:59,4685.5,4699.0,4683.7,4695.2,11618,0
2026-05-14 16:00:00,2026-05-14 16:59:59,4695.9,4697.0,4657.3,4670.9,19510,0
2026-05-14 17:00:00,2026-05-14 17:59:59,4670.8,4690.0,4668.3,4671.1,9079,0
2026-05-14 18:00:00,2026-05-14 18:59:59,4671.0,4679.7,4668.5,4676.5,6343,0
2026-05-14 19:00:00,2026-05-14 19:59:59,4676.6,4677.2,4661.7,4671.4,8223,0
2026-05-14 20:00:00,2026-05-14 20:59:59,4671.5,4675.0,4669.0,4670.2,2446,0
2026-05-14 21:00:00,2026-05-14 21:59:59,4670.1,4670.1,4659.0,4662.9,4378,0
2026-05-14 22:00:00,2026-05-14 22:59:59,4663.0,4663.1,4643.1,4645.3,9606,0
2026-05-14 23:00:00,2026-05-14 23:59:42,4645.2,4648.1,4636.4,4640.0,5508,0
2026-05-15 08:00:00,2026-05-15 08:59:59,4567.2,4567.2,4567.2,4567.2,292,0
2026-05-15 09:00:00,2026-05-15 09:59:59,4567.0,4575.5,4550.0,4566.0,27776,0
2026-05-15 10:00:00,2026-05-15 10:59:59,4566.5,4584.7,4561.8,4567.4,16386,0
2026-05-15 11:00:00,2026-05-15 11:59:59,4567.8,4568.0,4545.4,4550.3,14221,0
2026-05-15 12:00:00,2026-05-15 12:59:59,4550.5,4557.8,4528.2,4542.8,17361,0
2026-05-15 13:00:00,2026-05-15 13:59:59,4542.1,4568.7,4542.0,4561.0,12841,0
2026-05-15 14:00:00,2026-05-15 14:59:59,4560.7,4565.0,4542.7,4546.0,9817,0
2026-05-15 15:00:00,2026-05-15 15:59:59,4545.4,4553.5,4539.2,4539.7,7320,0
2026-05-15 16:00:00,2026-05-15 16:59:59,4539.7,4552.4,4509.3,4529.9,21939,0
2026-05-15 17:00:00,2026-05-15 17:59:59,4529.9,4561.0,4523.7,4557.1,15826,0
2026-05-15 18:00:00,2026-05-15 18:59:59,4557.1,4558.0,4527.0,4533.6,8784,0
2026-05-15 19:00:00,2026-05-15 19:59:59,4534.0,4541.3,4520.6,4538.5,6533,0
2026-05-15 20:00:00,2026-05-15 20:59:59,4538.7,4558.1,4537.3,4553.1,8734,0
2026-05-15 21:00:00,2026-05-15 21:59:59,4554.0,4556.4,4543.9,4553.1,5465,0
2026-05-15 22:00:00,2026-05-15 22:59:59,4553.5,4553.9,4538.6,4539.7,3405,0
2026-05-15 23:00:00,2026-05-15 23:59:41,4539.3,4539.5,4524.7,4528.2,9158,0
2026-05-16 10:00:00,2026-05-16 10:59:59,4529.9,4539.8,4516.9,4519.7,1631,0
2026-05-16 11:00:00,2026-05-16 11:58:21,4520.0,4524.4,4518.6,4523.9,383,0
2026-05-16 12:00:00,2026-05-16 12:57:21,4523.7,4524.7,4522.0,4524.0,202,0
2026-05-16 13:00:00,2026-05-16 13:59:21,4524.0,4526.6,4520.0,4526.4,393,0
2026-05-16 14:00:00,2026-05-16 14:59:21,4526.4,4526.4,4518.6,4523.0,289,0
2026-05-16 15:00:00,2026-05-16 15:59:01,4522.7,4528.2,4522.2,4522.2,205,0
2026-05-16 16:00:00,2026-05-16 16:59:59,4523.4,4523.4,4519.4,4519.5,130,0
2026-05-16 17:00:00,2026-05-16 17:59:59,4519.3,4522.9,4518.5,4521.3,163,0
2026-05-16 18:00:00,2026-05-16 18:59:59,4521.7,4525.4,4521.7,4522.7,191,0
2026-05-17 09:00:00,2026-05-17 09:59:59,4522.1,4522.1,4522.1,4522.1,12,0
2026-05-17 10:00:00,2026-05-17 10:59:59,4521.3,4522.4,4513.2,4518.1,655,0
2026-05-17 11:00:00,2026-05-17 11:59:59,4518.1,4520.4,4513.3,4520.4,351,0
2026-05-17 12:00:00,2026-05-17 12:59:00,4520.5,4520.5,4519.0,4519.2,73,0
2026-05-17 13:00:00,2026-05-17 13:59:21,4519.0,4519.7,4518.1,4518.4,114,0
2026-05-17 14:00:00,2026-05-17 14:59:59,4518.4,4519.3,4517.6,4519.0,160,0
2026-05-17 15:00:00,2026-05-17 15:59:59,4519.2,4524.6,4518.1,4520.9,207,0
2026-05-17 16:00:00,2026-05-17 16:59:21,4520.6,4523.0,4518.6,4520.4,188,0
2026-05-17 17:00:00,2026-05-17 17:59:01,4520.4,4522.2,4518.2,4520.2,212,0
2026-05-17 18:00:00,2026-05-17 18:59:59,4520.9,4525.1,4519.3,4525.1,626,0
2026-05-18 08:00:00,2026-05-18 08:59:59,4524.2,4524.2,4524.2,4524.2,15,0
2026-05-18 09:00:00,2026-05-18 09:59:59,4522.2,4537.8,4521.0,4536.7,8622,0
2026-05-18 10:00:00,2026-05-18 10:59:59,4537.5,4549.8,4524.6,4539.7,12355,0
2026-05-18 11:00:00,2026-05-18 11:59:59,4539.5,4550.8,4536.9,4545.7,8327,0
2026-05-18 12:00:00,2026-05-18 12:59:59,4545.4,4547.1,4536.3,4539.3,7687,0
2026-05-18 13:00:00,2026-05-18 13:59:59,4539.3,4543.7,4528.8,4536.8,4519,0
2026-05-18 14:00:00,2026-05-18 14:59:59,4536.9,4565.0,4525.9,4547.7,12003,0
2026-05-18 15:00:00,2026-05-18 15:59:59,4547.1,4572.4,4541.2,4568.6,10136,0
2026-05-18 16:00:00,2026-05-18 16:59:59,4568.9,4579.0,4559.1,4570.0,13035,0
2026-05-18 17:00:00,2026-05-18 17:59:59,4570.0,4570.0,4531.7,4541.0,14240,0
2026-05-18 18:00:00,2026-05-18 18:59:59,4541.0,4542.2,4526.3,4537.4,7180,0
2026-05-18 19:00:00,2026-05-18 19:59:59,4538.1,4546.9,4528.1,4542.4,4974,0
2026-05-18 20:00:00,2026-05-18 20:59:59,4541.5,4549.7,4537.8,4538.9,3460,0
2026-05-18 21:00:00,2026-05-18 21:59:59,4539.0,4539.0,4526.7,4527.9,4466,0
2026-05-18 22:00:00,2026-05-18 22:59:59,4527.7,4557.8,4527.1,4550.5,10852,0
2026-05-18 23:00:00,2026-05-18 23:59:41,4551.9,4560.1,4549.9,4555.1,3386,0
2026-05-19 08:00:00,2026-05-19 08:59:59,4535.6,4535.6,4535.6,4535.6,6,0
2026-05-19 09:00:00,2026-05-19 09:59:59,4533.0,4547.0,4527.0,4540.6,6547,0
2026-05-19 10:00:00,2026-05-19 10:59:59,4540.6,4554.4,4537.7,4552.9,16054,0
2026-05-19 11:00:00,2026-05-19 11:59:59,4552.9,4554.0,4532.0,4540.3,10323,0
2026-05-19 12:00:00,2026-05-19 12:59:59,4540.0,4548.4,4537.0,4542.2,25338,0
2026-05-19 13:00:00,2026-05-19 13:59:59,4541.6,4544.1,4525.2,4544.1,8955,0
2026-05-19 14:00:00,2026-05-19 14:59:59,4544.5,4548.2,4531.2,4531.6,4180,0
2026-05-19 15:00:00,2026-05-19 15:59:59,4531.0,4546.5,4529.0,4537.6,5014,0
2026-05-19 16:00:00,2026-05-19 16:59:59,4537.0,4537.0,4463.0,4505.1,58349,0
2026-05-19 17:00:00,2026-05-19 17:59:59,4505.1,4515.0,4485.3,4495.2,12728,0
2026-05-19 18:00:00,2026-05-19 18:59:59,4495.3,4510.0,4491.6,4509.9,9716,0
2026-05-19 19:00:00,2026-05-19 19:59:59,4510.0,4513.1,4497.2,4509.3,5015,0
2026-05-19 20:00:00,2026-05-19 20:59:59,4509.5,4511.8,4500.3,4501.7,3088,0
2026-05-19 21:00:00,2026-05-19 21:59:59,4501.8,4505.4,4491.8,4494.9,2711,0
2026-05-19 22:00:00,2026-05-19 22:59:59,4494.9,4499.0,4482.0,4482.0,5068,0
2026-05-19 23:00:00,2026-05-19 23:59:41,4482.1,4487.8,4479.3,4481.0,4052,0
2026-05-20 08:00:00,2026-05-20 08:59:59,4474.8,4474.8,4474.8,4474.8,21,0
2026-05-20 09:00:00,2026-05-20 09:59:59,4474.8,4481.4,4464.1,4477.6,9882,0
2026-05-20 10:00:00,2026-05-20 10:59:59,4476.5,4489.0,4475.1,4479.2,13736,0
2026-05-20 11:00:00,2026-05-20 11:59:59,4479.3,4490.2,4477.1,4483.5,9702,0
2026-05-20 12:00:00,2026-05-20 12:59:59,4483.1,4489.0,4471.2,4482.9,5278,0
2026-05-20 13:00:00,2026-05-20 13:59:59,4482.9,4495.7,4482.9,4493.0,6272,0
2026-05-20 14:00:00,2026-05-20 14:59:59,4494.0,4498.8,4489.2,4497.7,4730,0
2026-05-20 15:00:00,2026-05-20 15:59:59,4497.8,4506.1,4493.5,4496.9,9830,0
2026-05-20 16:00:00,2026-05-20 16:59:59,4497.0,4506.0,4482.1,4483.3,10294,0
2026-05-20 17:00:00,2026-05-20 17:59:59,4483.5,4536.6,4468.5,4532.4,35754,0
2026-05-20 18:00:00,2026-05-20 18:59:59,4532.5,4553.0,4520.9,4529.1,26669,0
2026-05-20 19:00:00,2026-05-20 19:59:59,4529.2,4535.7,4522.3,4533.0,6701,0
2026-05-20 20:00:00,2026-05-20 20:59:59,4532.9,4537.0,4529.6,4530.9,3011,0
2026-05-20 21:00:00,2026-05-20 21:59:59,4530.8,4546.8,4528.7,4542.6,6180,0
2026-05-20 22:00:00,2026-05-20 22:59:59,4542.9,4550.0,4542.9,4546.5,4499,0
2026-05-20 23:00:00,2026-05-20 23:59:41,4547.1,4549.9,4542.8,4543.5,2341,0
2026-05-21 08:00:00,2026-05-21 08:59:59,4531.3,4531.3,4531.3,4531.3,57,0
2026-05-21 09:00:00,2026-05-21 09:59:59,4528.1,4538.7,4518.3,4520.1,7643,0
2026-05-21 10:00:00,2026-05-21 10:59:59,4519.9,4523.1,4511.0,4516.9,13830,0
2026-05-21 11:00:00,2026-05-21 11:59:59,4517.0,4533.0,4516.0,4529.1,7423,0
2026-05-21 12:00:00,2026-05-21 12:59:59,4528.9,4539.1,4525.3,4528.5,6115,0
2026-05-21 13:00:00,2026-05-21 13:59:59,4528.5,4533.3,4502.0,4506.4,11644,0
2026-05-21 14:00:00,2026-05-21 14:59:59,4506.4,4517.4,4505.0,4509.5,6603,0
2026-05-21 15:00:00,2026-05-21 15:59:59,4509.5,4514.8,4496.0,4498.1,12588,0
2026-05-21 16:00:00,2026-05-21 16:59:59,4497.8,4515.8,4483.5,4508.8,18513,0
2026-05-21 17:00:00,2026-05-21 17:59:59,4507.4,4510.5,4493.6,4505.0,7941,0
2026-05-21 18:00:00,2026-05-21 18:59:59,4504.4,4509.8,4491.4,4505.8,6266,0
2026-05-21 19:00:00,2026-05-21 19:59:59,4506.0,4515.9,4506.0,4513.7,3357,0
2026-05-21 20:00:00,2026-05-21 20:59:59,4514.5,4555.5,4509.2,4546.3,14951,0
2026-05-21 21:00:00,2026-05-21 21:59:59,4546.2,4552.2,4525.6,4529.4,13209,0
2026-05-21 22:00:00,2026-05-21 22:59:59,4529.7,4542.2,4529.1,4540.5,4739,0
